expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,timestamp,vehicle_id,vehicle_number,lap_time_seconds,accx_can,accy_can,aps,gear,nmot,pbrake_f,pbrake_r,speed,Steering_Angle,VBOX_Lat_Min,VBOX_Long_Minutes,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:55:00.416Z,GR86-057-57,0,2025-10-18 12:54:46.827000+00:00,GR86-057-57,57,0.049,0.0075202237521514,-0.2299487951807228,74.34574010327023,3.067986230636833,6117.393684210526,8.126458691910498,8.182005163511187,135.2399369747899,-10.248063683304649,39.793121337890625,-86.23895263671875,16.84,16.9,75.94,984.4,7.2,177.0,0.0
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:55:14.813Z,GR86-012-8,0,2025-10-18 12:55:14.093000+00:00,GR86-012-8,8,106.644,0.0022731110173068,-0.211206416209371,71.65097509497679,3.0810468552131702,5948.662525879917,5.329195863233432,5.380728155339805,131.6716255144033,8.21131279020684,39.7930908203125,-86.23895263671875,16.84,16.9,75.94,984.4,7.2,177.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:10.116Z,GR86-006-7,0,2025-10-18 12:56:07.488000+00:00,GR86-006-7,7,100.32,0.0255690607734806,-0.2367697974217311,77.98552946593003,3.102670349907919,6334.0,6.817645027624309,6.927822283609577,139.4154,-9.97205340699816,39.79315948486328,-86.23896026611328,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:10.300Z,GR86-010-16,0,2025-10-18 12:56:07.653000+00:00,GR86-010-16,16,100.4,0.0235539170506912,-0.2369852534562212,74.04486175115207,3.057142857142857,6342.2224622030235,7.486165898617512,7.59341935483871,139.4669247311828,-7.893410138248848,39.79316711425781,-86.23892974853516,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:10.176Z,GR86-026-72,0,2025-10-18 12:56:07.780000+00:00,GR86-026-72,72,100.296,0.0126279831539541,-0.2374852597098736,73.64059429106224,3.0865699578848855,6340.662222222222,6.966492746841366,7.095320542817033,139.04293333333334,-12.363968179691156,39.79315185546875,-86.23892974853516,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:10.418Z,GR86-016-55,0,2025-10-18 12:56:08.171000+00:00,GR86-016-55,55,98.079,0.0238031064412973,-0.2176290543627227,75.96262220191868,2.977615349474646,6468.185995623632,6.407830059387848,6.494310187300137,138.6906167400881,-7.087117405207858,39.79378128051758,-86.23897552490234,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:10.357Z,GR86-022-13,0,2025-10-18 12:56:08.548000+00:00,GR86-022-13,13,100.149,0.0410750478011472,-0.2335363288718929,77.20607552581261,3.0,6408.9582417582415,6.76078154875717,6.849555449330784,139.2451321585903,-5.4593212237093685,39.79309844970703,-86.23894500732422,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:10.522Z,GR86-033-46,0,2025-10-18 12:56:09.102000+00:00,GR86-033-46,46,100.294,0.0167147887323943,-0.2051492077464788,75.28465669014084,3.113556338028169,6331.830107526882,6.786208186619718,6.915048415492958,139.5719569892473,-10.097887323943665,39.793155670166016,-86.23897552490234,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:10.555Z,GR86-002-000,0,2025-10-18 12:56:09.493000+00:00,GR86-002-000,0,99.933,0.0176035024696901,-0.2320754378087112,75.84970812752582,2.9456668163448585,6519.339130434782,8.038403682083521,8.102031881454874,139.11151515151516,-5.582263134261338,39.7932243347168,-86.23894500732422,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:11.656Z,GR86-036-98,0,2025-10-18 12:56:10.266000+00:00,GR86-036-98,98,100.295,0.0178645492760392,-0.2095203176085941,76.16336758524054,3.0831387202241944,6291.534216335541,8.183479682391408,8.327209248014947,138.81348888888888,-5.324147594581971,39.79315948486328,-86.23900604248047,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:11.646Z,GR86-025-47,0,2025-10-18 12:56:10.290000+00:00,GR86-025-47,47,100.628,-0.2679795640326975,0.2148424159854677,76.9741008174387,3.0853769300635787,6353.989200863931,7.527951861943687,7.669436875567665,139.6756371490281,-7.889146230699365,39.79311752319336,-86.23896789550781,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:11.646Z,GR86-025-47,0,2025-10-18 12:56:10.293000+00:00,GR86-025-47,47,0.003,-0.265843334860284,0.2230696289509849,75.76917086578104,3.0357306459001374,6340.116630669547,7.166720109940449,7.310639028859368,138.41166666666666,-7.065460375629867,39.793155670166016,-86.23890686035156,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:11.646Z,GR86-025-47,0,2025-10-18 12:56:10.295000+00:00,GR86-025-47,47,0.002,-0.2679795640326975,0.2148424159854677,76.9741008174387,3.0853769300635787,6353.989200863931,7.527951861943687,7.669436875567665,139.6756371490281,-7.889146230699365,39.79311752319336,-86.23896789550781,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:16.518Z,GR86-063-113,0,2025-10-18 12:56:15.539000+00:00,GR86-063-113,113,97.209,0.0131879664179104,-0.2415401119402984,74.97068097014926,2.982742537313433,6346.907488986784,6.716014458955224,6.804671175373135,136.9942256637168,-7.048880597014926,39.79441833496094,-86.23896789550781,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:19.152Z,GR86-047-21,0,2025-10-18 12:56:18.777000+00:00,GR86-047-21,21,102.958,0.0029024707412223,-0.2350268747290854,76.23378413524057,2.94495015171218,6329.325630252101,8.29238621586476,8.409941482444733,135.8037394957983,-3.945080190723884,39.793182373046875,-86.23883056640625,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:22.510Z,GR86-049-88,0,2025-10-18 12:56:19.547000+00:00,GR86-049-88,88,103.219,0.0062242990654205,-0.21431419670672,74.20731197151757,3.0262572318647085,6183.546413502109,6.898333333333333,7.017501112594571,135.28113924050632,-4.790876724521585,39.79320526123047,-86.23886108398438,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:22.436Z,GR86-065-5,0,2025-10-18 12:56:19.932000+00:00,GR86-065-5,5,102.639,0.0048699955015744,-0.2275204678362573,72.69018443544759,3.0449842555105713,6209.044680851064,6.827989203778678,6.709419703103914,136.25929787234045,-6.142825011246064,39.79315948486328,-86.2388916015625,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:22.515Z,GR86-028-89,0,2025-10-18 12:56:20.427000+00:00,GR86-028-89,89,102.856,0.0036786487656994,-0.2319705500216544,72.34313555651796,3.043741879601559,6248.075789473684,6.564666522304028,6.68917713295799,136.31376842105263,-7.143048938934603,39.79317855834961,-86.2389144897461,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:22.393Z,GR86-060-2,0,2025-10-18 12:56:20.641000+00:00,GR86-060-2,2,104.778,-0.0021227074235807,-0.2107052401746725,73.17326637554585,2.8157205240174674,6422.395445134575,6.683205240174673,6.7651790393013105,134.05871635610765,-4.282751091703057,39.79314041137695,-86.23884582519531,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:22.425Z,GR86-035-11,0,2025-10-18 12:56:21.115000+00:00,GR86-035-11,11,103.178,0.0057220767888307,-0.2257530541012216,72.68212041884817,2.993455497382199,6271.4631578947365,7.418534031413612,7.52094022687609,136.01004192872117,-5.907417102966842,39.79314041137695,-86.23895263671875,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:22.387Z,GR86-040-3,0,2025-10-18 12:56:21.266000+00:00,GR86-040-3,3,100.319,0.0374610832954028,-0.2191301775147929,75.92572371415567,3.0257168866636324,6229.83909287257,8.336500910332271,8.435104688211197,136.07389428263215,-7.333636777423759,39.79314422607422,-86.23898315429688,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:22.466Z,GR86-013-80,0,2025-10-18 12:56:21.461000+00:00,GR86-013-80,80,102.296,0.0170079051383399,-0.2266556873078612,73.52635924462011,3.0061484409310495,6277.355319148936,7.223902064119455,7.309819938515591,136.39374468085106,-5.924418093983312,39.793087005615234,-86.23899841308594,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:23.609Z,GR86-037-03,0,2025-10-18 12:56:23.399000+00:00,GR86-037-03,3,2.133,0.0374610832954028,-0.2191301775147929,75.92572371415567,3.0257168866636324,6229.83909287257,8.336500910332271,8.435104688211197,136.07389428263215,-7.333636777423759,39.79314422607422,-86.23898315429688,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:23.610Z,GR86-037-03,0,2025-10-18 12:56:23.401000+00:00,GR86-037-03,3,0.002,0.0435783540022547,-0.2138092446448703,77.00786020293123,3.1149943630214203,6216.0063897763575,7.941837655016911,8.040285231116123,137.0818510638298,-7.258827508455468,39.79311752319336,-86.2388687133789,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:24.034Z,GR86-037-03,0,2025-10-18 12:56:23.403000+00:00,GR86-037-03,3,0.002,0.0374610832954028,-0.2191301775147929,75.92572371415567,3.0257168866636324,6229.83909287257,8.336500910332271,8.435104688211197,136.07389428263215,-7.333636777423759,39.79314422607422,-86.23898315429688,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:24.632Z,GR86-038-93,0,2025-10-18 12:56:24.168000+00:00,GR86-038-93,93,206.4,0.2720790246105216,-0.2275321743057123,73.64930684127343,3.0298035673967036,6199.71170212766,7.779555204335065,7.8771291487920525,135.65282515991473,-8.628832693610295,39.79310989379883,-86.23899841308594,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:26.635Z,GR86-030-18,0,2025-10-18 12:56:26.105000+00:00,GR86-030-18,18,102.941,0.0057290043290043,-0.209947619047619,72.97035497835498,3.1277056277056277,6140.327695560254,5.837201298701299,5.909722943722944,137.01380549682875,-6.306796536796537,39.79310607910156,-86.23897552490234,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:33.082Z,GR86-057-57,0,2025-10-18 12:56:30.302000+00:00,GR86-057-57,57,103.475,0.0140589754627636,-0.2227567800258287,73.16299182092122,3.0477830391734826,6168.365546218487,6.599711579853638,6.655454154111063,135.9607773109244,-8.627464485578994,39.79316711425781,-86.23892974853516,16.94,16.9,75.39,984.5,5.04,170.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:57:01.025Z,GR86-012-8,0,2025-10-18 12:56:59.775000+00:00,GR86-012-8,8,105.682,-0.0007147083685545,-0.2133884192730346,72.14224006762468,3.114116652578191,6015.661157024793,5.603000845308538,5.654606931530008,132.63187628865978,6.5918850380388845,39.79315185546875,-86.239013671875,17.0,16.9,75.46,984.4,5.76,179.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:57:48.762Z,GR86-006-7,0,2025-10-18 12:57:48.340000+00:00,GR86-006-7,7,100.852,0.0181960088691796,-0.2310616407982261,77.66869179600887,3.054988913525499,6331.640086206897,7.322756097560975,7.439629711751664,138.6115948275862,-8.875920177383593,39.79316329956055,-86.23893737792969,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:57:54.158Z,GR86-010-16,0,2025-10-18 12:57:48.682000+00:00,GR86-010-16,16,101.029,0.0208240909090909,-0.2239136363636363,75.68437727272727,3.0136363636363637,6392.178494623656,8.029654545454546,8.144004545454546,138.67477516059958,-7.824681818181818,39.79313278198242,-86.23884582519531,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:57:54.132Z,GR86-026-72,0,2025-10-18 12:57:49.389000+00:00,GR86-026-72,72,101.609,0.0128458781362007,-0.2385219534050179,74.88883960573477,3.039874551971326,6347.452991452991,7.050374103942652,7.219802867383513,138.34735607675907,-10.958333333333334,39.79316329956055,-86.23876953125,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:57:54.193Z,GR86-022-13,0,2025-10-18 12:57:49.831000+00:00,GR86-022-13,13,101.283,0.0346289080199365,-0.227466696873584,76.84450838241956,2.989578613502492,6399.434689507495,7.172068418667876,7.26704123244223,138.46014957264956,-4.767920253738106,39.79312896728515,-86.23887634277344,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:57:54.359Z,GR86-033-46,0,2025-10-18 12:57:50.956000+00:00,GR86-033-46,46,101.854,0.0170677130044843,-0.2129215246636771,72.53850224215246,2.872645739910314,6468.727861771058,6.781634529147982,6.91660538116592,135.88634782608696,-9.25645739910314,39.79317092895508,-86.2388687133789,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:57:54.208Z,GR86-016-55,0,2025-10-18 12:57:50.958000+00:00,GR86-016-55,55,102.787,0.0368922452660054,-0.1927195671776375,76.51750225428314,2.8417493237150584,6451.978354978355,4.964021641118125,5.043331830477908,134.7141266375546,-6.033137962128043,39.79312515258789,-86.23885345458984,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:57:54.262Z,GR86-025-47,0,2025-10-18 12:57:51.235000+00:00,GR86-025-47,47,100.94,-0.265843334860284,0.2230696289509849,75.76917086578104,3.0357306459001374,6340.116630669547,7.166720109940449,7.310639028859368,138.41166666666666,-7.065460375629867,39.793155670166016,-86.23890686035156,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:57:54.424Z,GR86-002-000,0,2025-10-18 12:57:51.465000+00:00,GR86-002-000,0,101.972,0.0124930555555555,-0.2160837673611111,75.93219618055555,2.9422743055555554,6418.940677966101,6.91248046875,6.977291666666667,136.95303609341826,-3.4600694444444446,39.79313659667969,-86.2388687133789,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:57:54.234Z,GR86-036-98,0,2025-10-18 12:57:51.996000+00:00,GR86-036-98,98,101.73,0.0159816472694717,-0.2189471799462846,71.90216651745747,3.11101163831692,6227.20895522388,6.664742614145031,6.79341539838854,137.74446808510638,-6.682094897045658,39.793087005615234,-86.23892211914062,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:10.898Z,GR86-063-113,0,2025-10-18 12:57:56.916000+00:00,GR86-063-113,113,101.377,0.0135972350230414,-0.2380981566820276,76.49344239631336,2.992626728110599,6345.912087912088,7.549013824884793,7.640771889400921,137.7667400881057,-5.868341013824884,39.79317092895508,-86.23895263671875,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:10.963Z,GR86-047-21,0,2025-10-18 12:57:59.773000+00:00,GR86-047-21,21,100.996,0.0068925294888597,-0.2487064220183486,76.88408475316733,3.061598951507208,6320.098501070664,8.022324159021407,8.140928352992573,138.57725321888412,-2.79043250327654,39.7930908203125,-86.23894500732422,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:10.765Z,GR86-049-88,0,2025-10-18 12:58:00.343000+00:00,GR86-049-88,88,100.796,0.0177470534904805,-0.2257669990933817,76.34821396192203,3.083408884859474,6312.328293736501,7.353034904805077,7.461257932910245,138.89881465517243,-6.840843155031732,39.79314804077149,-86.23893737792969,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:11.144Z,GR86-065-5,0,2025-10-18 12:58:01.574000+00:00,GR86-065-5,5,101.642,0.0118237459733087,-0.2181596870685687,74.88415094339624,3.103543488265071,6265.2639484978545,7.300363552692131,7.172908421537046,138.15229122055675,-7.1782328578002765,39.79313659667969,-86.23892974853516,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:10.787Z,GR86-028-89,0,2025-10-18 12:58:01.878000+00:00,GR86-028-89,89,101.451,0.0085098814229249,-0.226798418972332,76.30058410188845,3.071585419411506,6275.394849785408,7.175441370223979,7.294097496706192,138.24346153846153,-7.887527448397014,39.79314422607422,-86.23895263671875,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:10.830Z,GR86-060-2,0,2025-10-18 12:58:02.346000+00:00,GR86-060-2,2,101.705,0.0033732269503546,-0.2201077127659574,75.13227393617021,2.838209219858156,6578.5297872340425,9.767293882978723,9.866307624113476,137.54957537154988,-3.998448581560284,39.79312515258789,-86.23895263671875,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:10.847Z,GR86-040-3,0,2025-10-18 12:58:03.352000+00:00,GR86-040-3,3,99.949,0.0435783540022547,-0.2138092446448703,77.00786020293123,3.1149943630214203,6216.0063897763575,7.941837655016911,8.040285231116123,137.0818510638298,-7.258827508455468,39.79311752319336,-86.2388687133789,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:11.315Z,GR86-013-80,0,2025-10-18 12:58:04.010000+00:00,GR86-013-80,80,102.549,0.021817190226876,-0.2198804537521815,75.02388307155323,3.0165794066317626,6268.4059829059825,7.538688917975567,7.614565881326352,136.28473347547975,-6.982024432809773,39.79310607910156,-86.23894500732422,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:07.476Z,GR86-037-03,0,2025-10-18 12:58:06.058000+00:00,GR86-037-03,3,2.706,0.0435783540022547,-0.2138092446448703,77.00786020293123,3.1149943630214203,6216.0063897763575,7.941837655016911,8.040285231116123,137.0818510638298,-7.258827508455468,39.79311752319336,-86.2388687133789,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:11.020Z,GR86-038-93,0,2025-10-18 12:58:06.480000+00:00,GR86-038-93,93,102.312,0.2772257624032772,-0.2443591260810195,75.19491124260355,3.049157942649067,6258.822649572649,8.161310878470642,8.263318161128812,137.3434328358209,-8.33340919435594,39.793113708496094,-86.23893737792969,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:11.234Z,GR86-030-18,0,2025-10-18 12:58:08.374000+00:00,GR86-030-18,18,102.269,0.0052437854339293,-0.2133257740950719,74.60297863061491,3.0968163977322285,6184.3446808510635,5.968589184474488,6.041750981247275,136.79494669509594,-4.957959005669429,39.793174743652344,-86.23892974853516,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:44.285Z,GR86-012-8,0,2025-10-18 12:58:44.095000+00:00,GR86-012-8,8,104.32,0.0065041430440471,-0.2300475359790667,74.9069952027911,3.077191452245966,6078.690987124463,7.0640013083297,7.11255778456171,133.3083511777302,5.7708678587003925,39.79316711425781,-86.23896789550781,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:46.031Z,GR86-057-57,0,2025-10-18 12:58:45.632000+00:00,GR86-057-57,57,135.33,-0.0309041365725541,-0.138397898883782,45.63593237032173,2.448456992777413,4985.286173633441,5.900718975705844,5.9621388706500325,103.39975884244372,-7.473900196979645,39.79313659667969,-86.239013671875,17.02,16.9,75.46,984.4,12.24,173.0,0.0
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:41.272Z,GR86-006-7,0,2025-10-18 12:59:28.696000+00:00,GR86-006-7,7,100.356,0.0142617633622658,-0.2315847418912745,76.63811786203746,3.070808588396528,6364.263157894737,7.544954317039744,7.665134764732755,139.3812362030905,-10.773458200091367,39.7930908203125,-86.23897552490234,17.02,16.9,75.29,984.5,3.96,188.0,0.0
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:40.368Z,GR86-010-16,0,2025-10-18 12:59:28.879000+00:00,GR86-010-16,16,100.197,0.0237859454461396,-0.2408215441516412,74.41523347202958,3.073046694405918,6355.462203023758,7.251211280628756,7.357135922330097,139.55557235421168,-8.232686084142394,39.79316711425781,-86.23893737792969,17.02,16.9,75.29,984.5,3.96,188.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:41.465Z,GR86-026-72,0,2025-10-18 12:59:29.250000+00:00,GR86-026-72,72,99.861,0.0184768303985171,-0.2359976830398517,74.42521779425394,3.088507877664504,6346.792576419214,6.844974513438369,6.974511121408712,139.4704157549234,-11.48507877664504,39.79316329956055,-86.23896026611328,17.02,16.9,75.29,984.5,3.96,188.0,0.0
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:41.605Z,GR86-022-13,0,2025-10-18 12:59:30.090000+00:00,GR86-022-13,13,100.259,0.0365244755244755,-0.2242839160839161,77.4633006993007,3.051748251748252,6331.890350877193,7.513501165501166,7.612909090909091,139.35320175438596,-5.074265734265735,39.79316711425781,-86.23894500732422,17.02,16.9,75.29,984.5,3.96,188.0,0.0
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:40.473Z,GR86-016-55,0,2025-10-18 12:59:31.463000+00:00,GR86-016-55,55,100.505,0.0275596653456627,-0.2045649493615147,77.1151475121092,2.9753412593571116,6478.555793991416,6.184638925583443,6.268606340819022,139.35141630901288,-6.454293262879789,39.79312896728515,-86.23895263671875,17.02,16.9,75.29,984.5,3.96,188.0,0.0
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:40.741Z,GR86-033-46,0,2025-10-18 12:59:32.163000+00:00,GR86-033-46,46,101.207,0.0184673344947735,-0.2011171602787456,75.22641986062717,3.034843205574913,6404.636752136752,7.679538327526133,7.820601045296167,138.91929487179488,-10.095993031358883,39.793094635009766,-86.23893737792969,17.02,16.9,75.29,984.5,3.96,188.0,0.0
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:40.894Z,GR86-002-000,0,2025-10-18 12:59:32.462000+00:00,GR86-002-000,0,100.997,0.017120781527531,-0.2245883658969804,74.9315053285968,2.930728241563055,6478.175965665236,7.211523090586145,7.277202486678507,138.29672376873663,-5.181349911190053,39.793113708496094,-86.23893737792969,17.02,16.9,75.29,984.5,3.96,188.0,0.0
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:40.553Z,GR86-025-47,0,2025-10-18 12:59:32.632000+00:00,GR86-025-47,47,101.397,-0.2714379862700228,0.2264535469107551,76.41227459954234,3.0471395881006864,6305.390557939914,7.4382059496567505,7.589167048054921,137.88700214132763,-6.338352402745996,39.79311752319336,-86.23896026611328,17.02,16.9,75.29,984.5,3.96,188.0,0.0
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:40.607Z,GR86-036-98,0,2025-10-18 12:59:32.881000+00:00,GR86-036-98,98,100.885,0.0266918819188191,-0.2266817343173431,75.27051199261993,3.074261992619926,6279.355263157895,6.685558118081182,6.804806273062731,138.02731441048036,-5.151568265682657,39.79314422607422,-86.23894500732422,17.02,16.9,75.29,984.5,3.96,188.0,0.0
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:41.490Z,GR86-063-113,0,2025-10-18 12:59:38.234000+00:00,GR86-063-113,113,101.318,0.0116764427625354,-0.2442937559129612,74.9907095553453,2.992904446546831,6379.442477876106,7.295314569536424,7.386218070009461,137.6291814159292,-5.901371807000946,39.793216705322266,-86.23894500732422,17.02,16.9,75.29,984.5,3.96,188.0,0.0
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:41.475Z,GR86-047-21,0,2025-10-18 12:59:40.534000+00:00,GR86-047-21,21,100.761,0.0043514938488576,-0.2490834797891037,75.91256151142355,3.06195079086116,6343.744086021506,7.991355448154658,8.106014938488578,138.80336206896553,-2.5189806678383126,39.79310989379883,-86.23893737792969,17.02,16.9,75.29,984.5,3.96,188.0,0.0
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:41.674Z,GR86-049-88,0,2025-10-18 12:59:40.757000+00:00,GR86-049-88,88,100.414,0.0117711397058823,-0.2398988970588235,75.6434512867647,3.0808823529411766,6323.054704595186,8.036066176470587,8.149632352941175,138.9468490153173,-6.834604779411765,39.79314041137695,-86.23894500732422,17.02,16.9,75.29,984.5,3.96,188.0,0.0
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:45.394Z,GR86-028-89,0,2025-10-18 12:59:43.745000+00:00,GR86-028-89,89,101.867,-0.0010647482014388,-0.2222504496402877,71.28545413669065,2.960431654676259,6362.073593073593,6.890924010791367,7.015638489208634,136.43180043383947,-5.960791366906475,39.79316329956055,-86.23896789550781,17.02,16.9,75.29,984.5,3.96,188.0,0.0
