expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,timestamp,vehicle_id,vehicle_number,lap_time_seconds,accx_can,accy_can,aps,gear,nmot,pbrake_f,pbrake_r,speed,Steering_Angle,VBOX_Lat_Min,VBOX_Long_Minutes
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:56.545Z,GR86-065-5,0,2025-10-18 13:12:55.322000+00:00,GR86-065-5,5,153.797,-0.008487812217875415,-0.09066596448991875,24.249614805898286,2.73698465242251,4524.466005665722,1.9314113752633162,1.871060788444177,91.4787252124646,-7.306379777309661,39.79312896728515,-86.23892211914062
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.342Z,GR86-065-5,0,2025-10-18 13:15:21.439000+00:00,GR86-065-5,5,146.117,-0.00921205136648008,-0.10445143233454067,31.096565689825486,2.3266381297332894,5122.388719512195,2.7701004280540005,2.7082268686203492,96.48360730593608,-8.35307869608166,39.79312515258789,-86.23890686035156
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.343Z,GR86-065-5,0,2025-10-18 13:15:21.441000+00:00,GR86-065-5,5,0.002,0.01375937950937951,-0.1505945165945166,47.927886002886005,2.4303751803751803,5608.832225913621,3.697281746031746,3.613845598845599,107.67737104825291,-10.002417027417028,39.79313659667969,-86.23892211914062
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.343Z,GR86-065-5,0,2025-10-18 13:15:21.489000+00:00,GR86-065-5,5,0.048,-0.00921205136648008,-0.10445143233454067,31.096565689825486,2.3266381297332894,5122.388719512195,2.7701004280540005,2.7082268686203492,96.48360730593608,-8.35307869608166,39.79312515258789,-86.23890686035156
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.568Z,GR86-065-5,0,2025-10-18 13:17:32.258000+00:00,GR86-065-5,5,130.769,0.01375937950937951,-0.1505945165945166,47.927886002886005,2.4303751803751803,5608.832225913621,3.697281746031746,3.613845598845599,107.67737104825291,-10.002417027417028,39.79313659667969,-86.23892211914062
,18,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:19:16.024Z,GR86-065-5,0,2025-10-18 13:19:15.739000+00:00,GR86-065-5,5,103.481,0.020379926672777268,-0.21142758936755268,73.5947983501375,3.007332722273144,6225.297872340426,6.106642988084326,6.005531622364803,135.39574468085107,-8.73840513290559,39.79316711425781,-86.23888397216797
,19,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:20:59.940Z,GR86-065-5,0,2025-10-18 13:20:57.587000+00:00,GR86-065-5,5,101.848,0.013125283704039946,-0.2179609623241035,74.2473899228325,3.1075805719473446,6242.715203426124,6.855292782569224,6.737743985474353,137.64740899357602,-7.652610077167499,39.79314804077149,-86.23892211914062
,20,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:22:41.239Z,GR86-065-5,0,2025-10-18 13:22:38.539000+00:00,GR86-065-5,5,100.952,0.009480645161290322,-0.23803640552995392,73.63914746543779,3.123963133640553,6275.507559395249,7.333460829493088,7.197276497695853,138.82452586206898,-11.009493087557605,39.79314422607422,-86.2388916015625
,21,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:24:23.253Z,GR86-065-5,0,2025-10-18 13:24:21.120000+00:00,GR86-065-5,5,102.581,0.030415554532903823,-0.22161251725724807,72.67953980671882,3.0561435803037273,6196.912205567452,6.143870225494707,6.029100322135297,135.94472103004293,-7.086562356189599,39.79312515258789,-86.2389144897461
,22,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:26:06.841Z,GR86-065-5,0,2025-10-18 13:26:02.663000+00:00,GR86-065-5,5,101.543,0.012265967153284672,-0.22080155109489052,71.38837591240876,3.0625,6292.708779443255,6.654580291970803,6.527294708029197,138.01991416309014,-9.431067518248176,39.79313659667969,-86.23893737792969
,23,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:27:44.344Z,GR86-065-5,0,2025-10-18 13:27:44.072000+00:00,GR86-065-5,5,101.409,0.01130032243205896,-0.22046522339935512,72.67284661446338,3.093965914325196,6260.09327548807,7.08207738369415,6.950255642561032,137.8174025974026,-8.170612620912022,39.79318618774414,-86.23893737792969
,24,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:29:25.269Z,GR86-065-5,0,2025-10-18 13:29:25.063000+00:00,GR86-065-5,5,100.991,0.016990366972477064,-0.22463899082568808,74.99633027522935,3.1073394495412843,6300.071120689655,7.360470183486239,7.16447247706422,138.8650322580645,-8.338761467889908,39.79317855834961,-86.23892211914062
,25,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:31:07.035Z,GR86-065-5,0,2025-10-18 13:31:06.354000+00:00,GR86-065-5,5,101.291,0.008205294937296794,-0.2238973525313516,74.82801672085462,3.094751509521598,6256.928879310345,7.77901532745007,7.63790060380864,138.04321120689656,-9.66827682303762,39.79318618774414,-86.23893737792969
,26,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:32:51.061Z,GR86-065-5,0,2025-10-18 13:32:50.148000+00:00,GR86-065-5,5,103.794,0.007515666965085051,-0.21985765443151298,74.68246195165622,3.095344673231871,6097.789029535865,8.785223813786928,8.63901745747538,134.64393234672306,-7.625022381378693,39.79315185546875,-86.23883819580078
,27,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:34:33.269Z,GR86-065-5,0,2025-10-18 13:34:32.880000+00:00,GR86-065-5,5,102.732,0.019608214120904476,-0.2254148592524227,73.08183202584217,3.0738347946469773,6219.451063829787,7.352999538532534,7.221995846792801,136.42212314225054,-13.85196123673281,39.793174743652344,-86.23895263671875
,28,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:36:15.294Z,GR86-065-5,0,2025-10-18 13:36:15.114000+00:00,GR86-065-5,5,102.234,0.008039871677360219,-0.22174885426214483,74.0756828597617,3.0421631530705775,6227.130341880342,7.430714940421631,7.286354262144822,136.83963597430406,-9.754170485792852,39.79316711425781,-86.23893737792969
,1,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:46:56.124Z,GR86-006-7,0,2025-10-18 12:46:51.723000+00:00,GR86-006-7,7,161.249,0.009206790123456791,-0.09547783389450057,70.27698933782267,1.8490460157126825,5093.394878706199,7.305973625140292,7.414186307519641,87.58591891891892,-6.246464646464647,39.79314804077149,-86.2386703491211
,2,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:49:25.626Z,GR86-006-7,0,2025-10-18 12:49:22.444000+00:00,GR86-006-7,7,150.721,-0.004197844956599821,-0.09989853337324155,38.74143070936845,2.140975755761748,5162.179856115108,5.169152948219096,5.256686620772224,93.77959654178674,-7.002304699191859,39.79314041137695,-86.23894500732422
,3,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:51:06.651Z,GR86-006-7,0,2025-10-18 12:51:05.926000+00:00,GR86-006-7,7,103.482,0.01997441552712836,-0.2256859285399206,77.36702690780767,2.9788266431407147,6291.830835117773,7.598822232024702,7.714779444199382,135.74825531914894,-11.910366122629025,39.79310607910156,-86.2388916015625
,4,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:52:49.344Z,GR86-006-7,0,2025-10-18 12:52:46.204000+00:00,GR86-006-7,7,100.278,0.005596611721611721,-0.24033379120879123,76.94968864468865,3.093864468864469,6339.89010989011,8.376991758241758,8.494624542124543,139.86112087912088,-10.648076923076923,39.793155670166016,-86.23894500732422
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:52:49.345Z,GR86-006-7,0,2025-10-18 12:52:46.206000+00:00,GR86-006-7,7,0.002,0.012546480144404333,-0.23689305054151627,77.5320261732852,3.0934115523465704,6305.137634408602,7.291035649819494,7.410798736462095,138.8901505376344,-9.923826714801445,39.79309844970703,-86.23897552490234
,4,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:52:49.344Z,GR86-006-7,0,2025-10-18 12:52:46.212000+00:00,GR86-006-7,7,0.006,0.005596611721611721,-0.24033379120879123,76.94968864468865,3.093864468864469,6339.89010989011,8.376991758241758,8.494624542124543,139.86112087912088,-10.648076923076923,39.793155670166016,-86.23894500732422
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:54:33.198Z,GR86-006-7,0,2025-10-18 12:54:27.168000+00:00,GR86-006-7,7,100.956,0.012546480144404333,-0.23689305054151627,77.5320261732852,3.0934115523465704,6305.137634408602,7.291035649819494,7.410798736462095,138.8901505376344,-9.923826714801445,39.79309844970703,-86.23897552490234
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:10.116Z,GR86-006-7,0,2025-10-18 12:56:07.488000+00:00,GR86-006-7,7,100.32,0.025569060773480663,-0.23676979742173113,77.98552946593003,3.102670349907919,6334.0,6.817645027624309,6.927822283609577,139.4154,-9.972053406998159,39.79315948486328,-86.23896026611328
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:57:48.762Z,GR86-006-7,0,2025-10-18 12:57:48.340000+00:00,GR86-006-7,7,100.852,0.018196008869179603,-0.23106164079822616,77.66869179600887,3.054988913525499,6331.640086206897,7.322756097560975,7.439629711751664,138.6115948275862,-8.875920177383593,39.79316329956055,-86.23893737792969
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:41.272Z,GR86-006-7,0,2025-10-18 12:59:28.696000+00:00,GR86-006-7,7,100.356,0.014261763362265876,-0.23158474189127456,76.63811786203746,3.070808588396528,6364.263157894737,7.5449543170397435,7.665134764732755,139.3812362030905,-10.773458200091367,39.7930908203125,-86.23897552490234
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:10.337Z,GR86-006-7,0,2025-10-18 13:01:09.078000+00:00,GR86-006-7,7,100.382,0.012963294538943598,-0.24377529095792302,76.8271709937332,3.0658012533572068,6358.611231101512,7.697873769024172,7.823610116383169,139.6115367965368,-10.216562220232767,39.793087005615234,-86.23896789550781
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:02:50.568Z,GR86-006-7,0,2025-10-18 13:02:49.358000+00:00,GR86-006-7,7,100.28,0.014843146067415729,-0.2380076404494382,77.69866966292135,3.0719101123595505,6358.618221258134,7.51103595505618,7.634375280898877,139.67839826839827,-10.361393258426967,39.79314804077149,-86.23890686035156
,11,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:04:30.237Z,GR86-006-7,0,2025-10-18 13:04:29.835000+00:00,GR86-006-7,7,100.477,0.008892121754700088,-0.23939883616830798,76.76422560429722,3.0760966875559537,6341.012958963283,7.686448075201433,7.811571172784244,139.290626349892,-11.052551477170994,39.793155670166016,-86.23893737792969
,12,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:06:11.729Z,GR86-006-7,0,2025-10-18 13:06:10.878000+00:00,GR86-006-7,7,101.043,0.009420910319963947,-0.2371590806669671,75.7791707976566,3.0680486705723298,6315.410869565218,7.103904912122578,7.2372127084272195,138.76978213507627,-9.900225326723751,39.793155670166016,-86.23890686035156
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:07:52.411Z,GR86-006-7,0,2025-10-18 13:07:51.756000+00:00,GR86-006-7,7,100.878,0.01071415889924545,-0.23379094540612516,78.1750022192632,3.0674656014203285,6327.98064516129,8.382352418996893,8.51841766533511,138.4608423326134,-10.316777629826898,39.793155670166016,-86.23887634277344
,1,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:47:16.409Z,GR86-012-8,0,2025-10-18 12:47:11.056000+00:00,GR86-012-8,8,151.902,-0.004102737709743892,-0.13093435384162497,51.61143361789815,2.181925228142479,4911.0346820809245,2.5993670886075946,2.6220783043862235,92.35669552669553,-9.393082131292317,39.79314041137695,-86.2386474609375
,2,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:49:26.256Z,GR86-012-8,0,2025-10-18 12:49:26.089000+00:00,GR86-012-8,8,135.033,-0.004217592592592593,-0.1523832671957672,39.06131283068783,2.7060185185185186,5092.09886547812,2.467328042328042,2.5104381613756614,104.38831715210357,-9.4630291005291,39.79312896728515,-86.23893737792969
,3,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:51:16.621Z,GR86-012-8,0,2025-10-18 12:51:15.862000+00:00,GR86-012-8,8,109.773,-0.01374355828220859,-0.1991971370143149,68.1181881390593,2.955010224948875,5900.4203187251,5.8159570552147235,5.870106339468302,127.90948103792415,-11.75877300613497,39.79314041137695,-86.2388687133789
,4,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:53:27.920Z,GR86-012-8,0,2025-10-18 12:53:27.449000+00:00,GR86-012-8,8,131.587,0.01834018187942068,-0.16916133378241832,57.88460087571573,2.7793869989895588,5090.553897180763,4.2201364095655105,4.261869316268104,107.79034825870647,5.565577635567531,39.793121337890625,-86.23892974853516
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:55:14.813Z,GR86-012-8,0,2025-10-18 12:55:14.093000+00:00,GR86-012-8,8,106.644,0.0022731110173068803,-0.21120641620937106,71.65097509497679,3.0810468552131702,5948.662525879917,5.329195863233432,5.380728155339805,131.6716255144033,8.21131279020684,39.7930908203125,-86.23895263671875
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:57:01.025Z,GR86-012-8,0,2025-10-18 12:56:59.775000+00:00,GR86-012-8,8,105.682,-0.0007147083685545221,-0.21338841927303467,72.14224006762468,3.114116652578191,6015.661157024793,5.603000845308538,5.654606931530008,132.63187628865978,6.5918850380388845,39.79315185546875,-86.239013671875
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:44.285Z,GR86-012-8,0,2025-10-18 12:58:44.095000+00:00,GR86-012-8,8,104.32,0.0065041430440471,-0.23004753597906674,74.9069952027911,3.077191452245966,6078.690987124463,7.0640013083297,7.11255778456171,133.3083511777302,5.7708678587003925,39.79316711425781,-86.23896789550781
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:00:39.790Z,GR86-012-8,0,2025-10-18 13:00:29.168000+00:00,GR86-012-8,8,105.073,0.002672068230277185,-0.21916588486140723,74.12637100213219,3.1057569296375265,6028.899791231733,6.7450938166311305,6.791164179104478,133.2650625,6.235309168443497,39.79316711425781,-86.23897552490234
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:02:48.288Z,GR86-012-8,0,2025-10-18 13:02:13.555000+00:00,GR86-012-8,8,104.387,0.0082009405728944,-0.21934801197092774,74.10334330910645,3.0773834972210348,6115.139874739039,6.695468148781531,6.740301410859342,133.99679916317993,6.895040615647713,39.79315948486328,-86.23898315429688
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:03:58.957Z,GR86-012-8,0,2025-10-18 13:03:58.496000+00:00,GR86-012-8,8,104.941,0.005116209262435677,-0.2173083190394511,72.78899656946827,3.0574614065180103,6080.5375,6.162864493996569,6.213351200686106,133.45826359832637,6.568867924528302,39.793155670166016,-86.23896789550781
,11,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:05:42.784Z,GR86-012-8,0,2025-10-18 13:05:42.673000+00:00,GR86-012-8,8,104.177,0.006794168096054889,-0.21823327615780447,74.58700686106346,3.066466552315609,6114.163522012579,6.25833833619211,6.305370926243568,134.07029411764705,5.419296740994855,39.79316329956055,-86.23897552490234
,12,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:07:28.850Z,GR86-012-8,0,2025-10-18 13:07:27.251000+00:00,GR86-012-8,8,104.578,0.0076552915766738665,-0.21368509719222462,73.82419438444924,3.0505399568034557,6137.222222222223,6.071609071274298,6.122336933045357,133.8560878661088,5.938963282937365,39.79313278198242,-86.23893737792969
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:09:12.301Z,GR86-012-8,0,2025-10-18 13:09:11.724000+00:00,GR86-012-8,8,104.473,0.009960239418554938,-0.21278580589995724,73.15570329200513,3.0846515604959386,6102.765690376569,5.590418982471141,5.634963659683626,134.14728033472804,7.026592560923472,39.79313278198242,-86.23896789550781
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:09:12.302Z,GR86-012-8,0,2025-10-18 13:09:11.726000+00:00,GR86-012-8,8,0.002,0.0012271171941830624,-0.20874679213002567,71.88323353293413,3.0633019674935844,6004.336798336798,5.902275449101797,5.948257057313944,131.3205020920502,5.5286569717707446,39.793087005615234,-86.23897552490234
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:09:12.302Z,GR86-012-8,0,2025-10-18 13:09:11.788000+00:00,GR86-012-8,8,0.062,0.009960239418554938,-0.21278580589995724,73.15570329200513,3.0846515604959386,6102.765690376569,5.590418982471141,5.634963659683626,134.14728033472804,7.026592560923472,39.79313278198242,-86.23896789550781
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:11:23.933Z,GR86-012-8,0,2025-10-18 13:10:57.964000+00:00,GR86-012-8,8,106.176,0.0012271171941830624,-0.20874679213002567,71.88323353293413,3.0633019674935844,6004.336798336798,5.902275449101797,5.948257057313944,131.3205020920502,5.5286569717707446,39.793087005615234,-86.23897552490234
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:13:03.837Z,GR86-012-8,0,2025-10-18 13:13:03.447000+00:00,GR86-012-8,8,125.483,-0.02346308966510623,-0.15577421678069858,45.27494418437163,2.5898451566438605,5494.768014059754,4.601818509182571,4.654414836154123,111.2832337434095,7.432409074540871,39.79313659667969,-86.23894500732422
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.449Z,GR86-012-8,0,2025-10-18 13:15:28.063000+00:00,GR86-012-8,8,144.616,-0.005068923076923077,-0.13516061538461538,32.195643076923076,2.308923076923077,5090.53544494721,1.9041,1.9589707692307692,97.4875867269985,8.170892307692307,39.79312896728515,-86.23888397216797
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:37.160Z,GR86-012-8,0,2025-10-18 13:17:36.957000+00:00,GR86-012-8,8,128.894,0.0023329868329868323,-0.15915765765765766,43.51248440748441,2.7512127512127513,5284.18398637138,2.466623354123354,2.524906444906445,108.87758913412564,7.984199584199585,39.793113708496094,-86.2389144897461
,18,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:19:20.959Z,GR86-012-8,0,2025-10-18 13:19:20.839000+00:00,GR86-012-8,8,103.882,0.007768605645851155,-0.22930667236954663,73.23628314798974,3.091103507271172,6108.012631578948,6.562168520102652,6.62095380667237,134.8749789029536,5.479041916167665,39.79313278198242,-86.23890686035156
,19,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:21:04.983Z,GR86-012-8,0,2025-10-18 13:21:04.486000+00:00,GR86-012-8,8,103.647,0.008331182795698925,-0.22611139784946235,74.81911827956989,3.101935483870968,6150.457023060797,7.299109677419355,7.357264516129032,135.37644957983193,8.29668817204301,39.793113708496094,-86.23892974853516
,20,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:22:50.429Z,GR86-012-8,0,2025-10-18 13:22:49.850000+00:00,GR86-012-8,8,105.364,0.014258913412563667,-0.22214685908319187,72.52815789473684,2.9898132427843804,6140.04356846473,5.742011884550085,5.798162139219015,133.19307851239668,1.4315789473684208,39.79314422607422,-86.23895263671875
,21,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:24:34.573Z,GR86-012-8,0,2025-10-18 13:24:34.142000+00:00,GR86-012-8,8,104.292,0.010714530647235319,-0.21610930132876124,74.56064723531932,3.0690098585512215,6124.671548117155,6.7978354050578655,6.859022717531076,134.12228033472803,3.685512216030862,39.79311752319336,-86.23892211914062
,22,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:26:18.745Z,GR86-012-8,0,2025-10-18 13:26:18.230000+00:00,GR86-012-8,8,104.088,0.0118022910479423,-0.23142341960118795,74.19086550700042,3.0657615613067457,6161.1820083682005,6.228243529910904,6.297906236741621,134.4067991631799,1.2171828595672465,39.793113708496094,-86.23893737792969
,23,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:28:02.663Z,GR86-012-8,0,2025-10-18 13:28:02.484000+00:00,GR86-012-8,8,104.254,0.014528269313767803,-0.22103841173931807,73.80125593439793,3.050064738886491,6153.334038054968,5.8335822183858435,5.903100992662926,134.0621729957806,9.281657315494174,39.7930908203125,-86.23892974853516
,24,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:29:47.579Z,GR86-012-8,0,2025-10-18 13:29:46.354000+00:00,GR86-012-8,8,103.87,0.00723929035049762,-0.222141929900476,73.85937256598875,3.0874080484638684,6145.635021097047,6.716194288186932,6.788972306360883,135.06741596638656,3.9444829078321075,39.79314041137695,-86.23897552490234
,25,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:31:31.761Z,GR86-012-8,0,2025-10-18 13:31:31.203000+00:00,GR86-012-8,8,104.849,0.00816497461928934,-0.2178675972927242,74.04935702199661,3.1044839255499155,6075.745302713987,6.491474196277496,6.562362521150592,133.6401875,5.031345177664975,39.79313659667969,-86.23894500732422
,26,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:33:26.159Z,GR86-012-8,0,2025-10-18 13:33:15.741000+00:00,GR86-012-8,8,104.538,0.012820838627700127,-0.21673146971622195,73.96512494705634,3.0677678949597627,6136.39501039501,6.271406183820416,6.341749258788649,133.95228690228691,3.5677678949597627,39.79314041137695,-86.23894500732422
,27,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:35:19.438Z,GR86-012-8,0,2025-10-18 13:35:00.283000+00:00,GR86-012-8,8,104.542,0.010377334465195245,-0.21727334465195247,73.22250424448217,3.0428692699490663,6151.627615062762,6.272833191850594,6.337084040747029,133.79208333333332,7.097028862478779,39.79312515258789,-86.23894500732422
,28,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:36:44.631Z,GR86-012-8,0,2025-10-18 13:36:44.440000+00:00,GR86-012-8,8,104.157,0.0070980735551663746,-0.23152802101576184,70.80062609457093,3.0634851138353767,6110.5970149253735,5.2972066549912435,5.362447460595447,133.4392963752665,7.544439579684764,39.79313278198242,-86.23893737792969
,29,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:44:51.094Z,GR86-012-8,0,2025-10-18 13:44:50.197000+00:00,GR86-012-8,8,485.757,-0.03676868044515103,-0.07794952305246423,13.741098966613674,1.9560810810810811,3512.72265625,1.6344077901430842,1.6810443163751987,64.44583577712609,1.5685413354531004,39.79314804077149,-86.23890686035156
,1,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:47:10.030Z,GR86-035-11,0,2025-10-18 12:47:06.262000+00:00,GR86-035-11,11,153.202,-0.003882352941176471,-0.13857302725968437,31.85157819225251,2.1974175035868004,4888.476056338028,2.334123385939742,2.370164992826399,91.4292957746479,-4.682639885222382,39.79314041137695,-86.23873901367188
,2,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:49:25.790Z,GR86-035-11,0,2025-10-18 12:49:24.564000+00:00,GR86-035-11,11,138.302,-0.0012533032549145993,-0.14956203673864002,35.70251369642281,2.396068320979697,5353.048513302035,2.787318723815662,2.824572993876893,102.1353364632238,-4.971608121173058,39.79312896728515,-86.23888397216797
,3,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:51:11.768Z,GR86-035-11,0,2025-10-18 12:51:11.483000+00:00,GR86-035-11,11,106.919,0.006278264497288278,-0.2246020025031289,71.9479766374635,2.8297872340425534,6295.818181818182,5.94378181059658,6.014539007092199,131.81935222672064,-7.042177722152692,39.79311752319336,-86.2389144897461
,4,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:52:56.188Z,GR86-035-11,0,2025-10-18 12:52:55.421000+00:00,GR86-035-11,11,103.938,0.01328722002635046,-0.23043741765480896,71.91257795344752,2.9262187088274043,6313.803797468355,5.718440931049626,5.790425999121651,134.5148,-6.121651295564339,39.79312896728515,-86.23900604248047
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:54:59.529Z,GR86-035-11,0,2025-10-18 12:54:37.933000+00:00,GR86-035-11,11,102.512,-0.0003530950305143844,-0.231077593722755,72.76602877070619,2.9603312990409765,6369.41313559322,8.526279424585876,8.622968613775065,136.49692144373674,-6.414428945074107,39.79312896728515,-86.23905944824219
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:54:59.529Z,GR86-035-11,0,2025-10-18 12:54:37.935000+00:00,GR86-035-11,11,0.002,0.005722076788830716,-0.22575305410122165,72.68212041884817,2.993455497382199,6271.4631578947365,7.418534031413612,7.52094022687609,136.01004192872117,-5.907417102966842,39.79314041137695,-86.23895263671875
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:54:59.529Z,GR86-035-11,0,2025-10-18 12:54:37.937000+00:00,GR86-035-11,11,0.002,-0.0003530950305143844,-0.231077593722755,72.76602877070619,2.9603312990409765,6369.41313559322,8.526279424585876,8.622968613775065,136.49692144373674,-6.414428945074107,39.79312896728515,-86.23905944824219
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:22.425Z,GR86-035-11,0,2025-10-18 12:56:21.115000+00:00,GR86-035-11,11,103.178,0.005722076788830716,-0.22575305410122165,72.68212041884817,2.993455497382199,6271.4631578947365,7.418534031413612,7.52094022687609,136.01004192872117,-5.907417102966842,39.79314041137695,-86.23895263671875
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:48.539Z,GR86-035-11,0,2025-10-18 12:59:46.779000+00:00,GR86-035-11,11,205.664,0.0030258022549869905,-0.23464397224631398,72.37892237640938,2.9071986123156983,6400.193650793651,7.409427580225499,7.5245316565481355,135.85893008474577,-6.058412836079792,39.7931022644043,-86.23902893066406
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:31.912Z,GR86-035-11,0,2025-10-18 13:01:29.650000+00:00,GR86-035-11,11,102.871,0.0007517361111111114,-0.24180729166666667,73.13670572916666,2.9375,6405.350318471337,9.040416666666665,9.170260416666666,136.50938428874736,-8.021006944444444,39.7931022644043,-86.23897552490234
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:31.927Z,GR86-035-11,0,2025-10-18 13:01:29.652000+00:00,GR86-035-11,11,0.002,0.03109123117803366,-0.22608458813108948,74.75089459698849,2.8649247121346324,6383.792291220557,6.247462356067317,6.358726749335696,134.3753533190578,-6.937821080602303,39.79316329956055,-86.23893737792969
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:31.927Z,GR86-035-11,0,2025-10-18 13:01:29.653000+00:00,GR86-035-11,11,0.001,0.0007517361111111114,-0.24180729166666667,73.13670572916666,2.9375,6405.350318471337,9.040416666666665,9.170260416666666,136.50938428874736,-8.021006944444444,39.7931022644043,-86.23897552490234
